"Year (time)","Geographic Area Name (NAME)","Age specific fertility rate for women age 15-19 (births per 1,000 population) (ASFR15_19)","Age specific fertility rate for women age 20-24 (births per 1,000 population) (ASFR20_24)","Age specific fertility rate for women age 25-29 (births per 1,000 population) (ASFR25_29)","Age specific fertility rate for women age 30-34 (births per 1,000 population) (ASFR30_34)","Age specific fertility rate for women age 35-39 (births per 1,000 population) (ASFR35_39)","Age specific fertility rate for women age 40-44 (births per 1,000 population) (ASFR40_44)","Age specific fertility rate for women age 45-49 (births per 1,000 population) (ASFR45_49)","Crude birth rate (births per 1,000 population) (CBR)","Crude death rate (deaths per 1,000 population) (CDR)","Dependency ratio (ratio of population aged 0-14 and 65+ to total population) (DEPND)","Youth dependency ratio (ratio of population aged 0-14 to total population) (DEPND0_14)","Old age dependency ratio (ratio of population aged 65+ to total population) (DEPND65_)","Both sexes life expectancy at birth (E0)","Female life expectancy at birth (E0_F)","Male life expectancy at birth (E0_M)","Mortality rates for females under 5 years of age (FMR0_4)","Mortality rates for females aged 1-4 years (FMR1_4)","Growth rate (percent) (GR)","Gross reproduction rate (lifetime births per woman) (GRR)","Both sexes Infant mortality rate (infant deaths per 1,000 population) (IMR)","Female infant mortality rate (infant deaths per 1,000 population) (IMR_F)","Male infant mortality rate (infant deaths per 1,000 population) (IMR_M)","Mortality rates for males under 5 years of age (MMR0_4)","Mortality rates for males aged 1-4 years (MMR1_4)","Total mortality rates under 5 years of age (MR0_4)","Total mortality rates aged 1-4 years (MR1_4)","Net migration rate (net number of migrants per 1,000 population) (NMR)","Population density (total population divided by area in square kilometers) (POP_DENS)","Rate of natural increase (percent) (RNI)","Sex ratio of the population (SEXRATIO)","Sex ratio at birth (males per female) (SRB)","Total fertility rate (TFR)","Area in square kilometers (AREA_KM2)","Births, both sexes (BIRTHS)","Births to mothers aged 15-19 (BIRTHS15_19)","Births to mothers aged 20-24 (BIRTHS20_24)","Births to mothers aged 25-29 (BIRTHS25_29)","Births to mothers aged 30-34 (BIRTHS30_34)","Births to mothers aged 35-39 (BIRTHS35_39)","Births to mothers aged 40-44 (BIRTHS40_44)","Births to mothers aged 45-49 (BIRTHS45_49)","Deaths, both sexes (DEATHS)","Female midyear population (FPOP)","Female midyear population aged 0-4 years (FPOP0_4)","Female midyear population aged 100+ years (FPOP100_)","Female midyear population aged 10-14 years (FPOP10_14)","Female midyear population aged 15-19 years (FPOP15_19)","Female midyear population aged 20-24 years (FPOP20_24)","Female midyear population aged 25-29 years (FPOP25_29)","Female midyear population aged 30-34 years (FPOP30_34)","Female midyear population aged 35-39 years (FPOP35_39)","Female midyear population aged 40-44 years (FPOP40_44)","Female midyear population aged 45-49 years (FPOP45_49)","Female midyear population aged 50-54 years (FPOP50_54)","Female midyear population aged 55-59 years (FPOP55_59)","Female midyear population aged 5-9 years (FPOP5_9)","Female midyear population aged 60-64 years (FPOP60_64)","Female midyear population aged 65-69 years (FPOP65_69)","Female midyear population aged 70-74 years (FPOP70_74)","Female midyear population aged 75-79 years (FPOP75_79)","Female midyear population aged 80-84 years (FPOP80_84)","Female midyear population aged 85-89 years (FPOP85_89)","Female midyear population aged 90-94 years (FPOP90_94)","Female midyear population aged 95-99 years (FPOP95_99)","Median age of the population, both sexes (MEDAGE)","Median age of the population, females (MEDAGE_F)","Median age of the population, males (MEDAGE_M)","Male midyear population (MPOP)","Male midyear population aged 0-4 years (MPOP0_4)","Male midyear population aged 100+ years (MPOP100_)","Male midyear population aged 10-14 years (MPOP10_14)","Male midyear population aged 15-19 years (MPOP15_19)","Male midyear population aged 20-24 years (MPOP20_24)","Male midyear population aged 25-29 years (MPOP25_29)","Male midyear population aged 30-34 years (MPOP30_34)","Male midyear population aged 35-39 years (MPOP35_39)","Male midyear population aged 40-44 years (MPOP40_44)","Male midyear population aged 45-49 years (MPOP45_49)","Male midyear population aged 50-54 years (MPOP50_54)","Male midyear population aged 55-59 years (MPOP55_59)","Male midyear population aged 5-9 years (MPOP5_9)","Male midyear population aged 60-64 years (MPOP60_64)","Male midyear population aged 65-69 years (MPOP65_69)","Male midyear population aged 70-74 years (MPOP70_74)","Male midyear population aged 75-79 years (MPOP75_79)","Male midyear population aged 80-84 years (MPOP80_84)","Male midyear population aged 85-89 years (MPOP85_89)","Male midyear population aged 90-94 years (MPOP90_94)","Male midyear population aged 95-99 years (MPOP95_99)","Natural increase, both sexes (NATINCR)","Net international migrants, both sexes (NIM)","Total midyear population (POP)","Total midyear population aged 0-4 years (POP0_4)","Total midyear population aged 100+ years (POP100_)","Total midyear population aged 10-14 years (POP10_14)","Total midyear population aged 15-19 years (POP15_19)","Total midyear population aged 20-24 years (POP20_24)","Total midyear population aged 25-29 years (POP25_29)","Total midyear population aged 30-34 years (POP30_34)","Total midyear population aged 35-39 years (POP35_39)","Total midyear population aged 40-44 years (POP40_44)","Total midyear population aged 45-49 years (POP45_49)","Total midyear population aged 50-54 years (POP50_54)","Total midyear population aged 55-59 years (POP55_59)","Total midyear population aged 5-9 years (POP5_9)","Total midyear population aged 60-64 years (POP60_64)","Total midyear population aged 65-69 years (POP65_69)","Total midyear population aged 70-74 years (POP70_74)","Total midyear population aged 75-79 years (POP75_79)","Total midyear population aged 80-84 years (POP80_84)","Total midyear population aged 85-89 years (POP85_89)","Total midyear population aged 90-94 years (POP90_94)","Total midyear population aged 95-99 years (POP95_99)"
"1978","Cambodia","55.9","193.2","211.6","195.8","157.7","84.8","21.0","35.32","59.02","83.2","78.4","4.8","16.76","20.49","13.20","411.09","200.74","−3.351","2.2500","282.84","263.18","301.65","432.23","186.98","421.89","193.89","−9.82","38.7","−2.369","0.868","1.050","4.6000","176,515","241,071","24,254","66,829","60,112","42,841","29,878","14,049","3,108","402,773","3,653,485","449,178","0","495,111","434,216","345,907","284,084","218,766","189,442","165,725","147,844","131,794","100,587","527,982","73,389","47,303","26,310","11,502","3,551","696","90","8","17.7","19.0","16.5","3,171,190","445,554","0","487,527","393,770","237,167","208,739","162,381","142,036","122,265","107,618","105,109","87,341","516,176","66,628","45,534","26,446","12,096","3,903","788","102","10","−161,702","−67,000","6,824,675","894,732","0","982,638","827,986","583,074","492,823","381,147","331,478","287,990","255,462","236,903","187,928","1,044,158","140,017","92,837","52,756","23,598","7,454","1,484","192","18"
"1997","Cambodia","55.5","197.0","210.9","173.6","126.0","60.0","16.4","30.66","9.93","90.0","84.0","6.0","57.33","59.81","54.97","121.59","31.80","1.967","2.0500","102.59","92.74","112.02","143.71","35.69","132.89","33.76","−1.06","67.0","2.073","0.935","1.050","4.1975","176,515","362,569","34,148","82,571","102,729","75,795","45,918","17,567","3,841","117,415","6,112,015","858,889","0","814,779","614,927","419,046","487,094","436,611","364,372","292,788","234,156","177,822","150,920","914,453","122,849","99,642","70,140","35,627","13,916","3,480","476","28","17.3","18.3","16.5","5,714,606","874,913","1","827,760","622,979","420,962","479,661","426,737","296,225","191,232","169,094","127,175","106,498","934,979","83,189","64,797","48,992","25,921","10,491","2,635","343","22","245,154","−12,575","11,826,621","1,733,802","1","1,642,539","1,237,906","840,008","966,755","863,348","660,597","484,020","403,250","304,997","257,418","1,849,432","206,038","164,439","119,132","61,548","24,407","6,115","819","50"
"1998","Cambodia","51.0","191.0","203.0","165.0","118.0","55.0","15.0","28.92","9.62","86.7","80.7","6.0","57.71","60.13","55.40","116.14","33.19","1.804","1.9500","95.26","85.80","104.32","137.82","37.40","127.22","35.32","−1.25","68.3","1.929","0.935","1.040","3.9900","176,515","348,476","35,460","74,511","99,528","73,824","44,959","16,506","3,688","115,941","6,226,725","827,877","0","834,175","695,301","390,106","490,288","447,417","381,011","300,100","245,892","184,599","153,334","918,902","125,466","101,684","72,850","38,323","14,971","3,849","545","35","17.7","18.6","16.8","5,824,903","842,364","0","846,554","704,425","392,495","482,409","436,619","333,500","191,636","175,616","131,646","108,330","938,170","84,600","66,107","48,731","27,427","11,007","2,853","386","28","232,535","−15,100","12,051,628","1,670,241","0","1,680,729","1,399,726","782,601","972,697","884,036","714,511","491,736","421,508","316,245","261,664","1,857,072","210,066","167,791","121,581","65,750","25,978","6,702","931","63"
"1999","Cambodia","51.2","188.4","197.8","159.8","113.2","52.2","13.0","28.29","9.41","83.4","77.4","6.0","58.04","60.41","55.77","111.30","34.69","1.683","1.9000","88.43","79.36","97.12","132.58","39.27","122.17","37.01","−2.05","69.5","1.888","0.935","1.040","3.8780","176,515","346,997","38,171","74,404","96,806","73,322","44,824","16,134","3,336","115,461","6,337,053","805,815","2","854,543","745,536","394,921","489,415","458,836","395,971","309,081","256,606","193,077","156,047","907,849","128,887","102,801","75,292","41,242","16,202","4,266","624","40","18.1","19.0","17.3","5,926,511","819,485","1","865,869","754,502","396,785","481,223","448,296","363,715","201,733","177,909","137,494","109,498","923,539","87,048","65,989","49,252","29,073","11,540","3,090","441","29","231,536","−25,100","12,263,564","1,625,300","3","1,720,412","1,500,038","791,706","970,638","907,132","759,686","510,814","434,515","330,571","265,545","1,831,388","215,935","168,790","124,544","70,315","27,742","7,356","1,065","69"
"2000","Cambodia","51.4","185.8","192.6","154.6","108.4","49.4","11.0","28.04","9.31","80.2","74.2","5.9","58.31","60.64","56.09","107.03","36.31","1.511","1.8400","82.07","73.38","90.38","127.97","41.32","117.73","38.85","−3.61","70.6","1.872","0.933","1.040","3.7660","176,515","349,345","39,379","83,806","91,034","72,068","44,324","15,800","2,934","116,048","6,445,380","791,308","2","872,625","766,119","451,060","472,656","466,157","408,897","319,823","266,728","202,561","159,331","887,037","132,337","104,375","77,157","44,290","17,456","4,709","705","47","18.5","19.3","17.7","6,015,551","803,034","2","882,385","772,472","451,159","464,364","454,351","387,610","217,522","179,599","143,488","110,887","897,184","89,292","66,628","49,015","30,614","12,091","3,332","489","33","233,297","−45,000","12,460,931","1,594,342","4","1,755,010","1,538,591","902,219","937,020","920,508","796,507","537,345","446,327","346,049","270,218","1,784,221","221,629","171,003","126,172","74,904","29,547","8,041","1,194","80"
"2001","Cambodia","51.6","183.2","187.4","149.4","103.6","46.6","9.0","27.76","9.26","77.0","71.1","5.9","58.53","60.81","56.35","103.34","38.08","1.493","1.7900","76.14","67.84","84.08","123.98","43.56","113.89","40.86","−3.57","71.7","1.850","0.931","1.040","3.6540","176,515","351,177","40,521","96,516","82,301","70,479","43,264","15,613","2,483","117,191","6,550,240","781,611","2","888,025","785,286","526,835","439,171","471,752","417,605","335,034","275,903","212,475","163,621","860,436","135,385","106,142","78,883","47,229","18,827","5,173","789","56","18.9","19.7","18.1","6,099,282","792,021","1","895,857","788,537","524,673","431,351","458,010","401,113","244,592","180,173","149,407","112,753","864,434","91,106","67,753","48,824","31,796","12,739","3,566","538","38","233,986","−45,100","12,649,522","1,573,632","3","1,783,882","1,573,823","1,051,508","870,522","929,762","818,718","579,626","456,076","361,882","276,374","1,724,870","226,491","173,895","127,707","79,025","31,566","8,739","1,327","94"
"2002","Cambodia","51.8","180.6","182.2","144.2","98.8","43.8","7.0","27.50","9.25","74.0","68.1","5.9","58.70","60.93","56.56","100.18","39.99","1.474","1.7300","70.62","62.70","78.20","120.62","46.02","110.62","43.04","−3.51","72.7","1.825","0.930","1.050","3.5420","176,515","353,088","41,580","108,975","74,526","68,543","42,005","15,480","1,979","118,754","6,652,872","777,884","3","900,387","802,695","603,408","409,034","475,334","425,153","353,424","282,631","224,025","167,555","827,405","138,624","107,681","80,677","49,912","20,420","5,666","889","65","19.3","20.1","18.5","6,185,710","788,272","1","906,881","803,120","599,558","401,774","460,164","408,280","280,950","178,765","156,062","114,646","825,652","93,000","68,880","49,276","32,436","13,558","3,800","592","43","234,334","−45,100","12,838,582","1,566,156","4","1,807,268","1,605,815","1,202,966","810,808","935,498","833,433","634,374","461,396","380,087","282,201","1,653,057","231,624","176,561","129,953","82,348","33,978","9,466","1,481","108"
"2003","Cambodia","52.0","178.0","177.0","139.0","94.0","41.0","5.0","27.25","8.68","71.1","65.2","5.9","60.11","62.31","58.01","90.99","35.24","1.511","1.6800","65.10","57.79","72.09","109.78","40.62","100.59","37.96","−3.46","73.8","1.857","0.929","1.040","3.4300","176,515","355,124","42,658","121,306","67,236","66,434","40,911","15,132","1,447","113,083","6,756,464","781,292","2","902,832","820,346","681,495","379,866","477,940","435,219","369,089","289,253","234,983","173,790","794,999","140,816","110,133","82,632","52,223","22,275","6,195","1,006","78","19.7","20.5","18.9","6,275,205","792,616","2","906,116","818,369","676,675","372,011","461,483","416,858","316,076","178,439","161,727","118,489","789,499","94,518","70,103","50,446","32,457","14,561","4,053","658","49","242,041","−45,100","13,031,669","1,573,908","4","1,808,948","1,638,715","1,358,170","751,877","939,423","852,077","685,165","467,692","396,710","292,279","1,584,498","235,334","180,236","133,078","84,680","36,836","10,248","1,664","127"
"2004","Cambodia","51.2","176.4","175.6","136.0","89.6","38.4","5.0","27.22","8.17","68.3","62.4","5.9","61.45","63.60","59.38","82.64","31.04","1.489","1.6400","60.00","53.25","66.45","99.91","35.84","91.47","33.48","−4.17","74.9","1.905","0.928","1.050","3.3610","176,515","360,076","42,954","128,740","67,405","64,816","39,958","14,715","1,488","108,066","6,861,430","790,040","4","889,996","838,948","729,820","383,855","476,587","445,959","383,197","297,552","245,001","181,675","771,577","143,327","113,310","83,845","54,380","24,303","6,824","1,138","92","20.1","20.9","19.3","6,367,164","802,959","2","888,584","834,788","723,626","374,663","459,321","427,500","344,667","187,627","163,539","123,731","763,889","95,536","72,273","50,568","33,110","15,663","4,330","731","57","252,010","−55,100","13,228,594","1,592,999","6","1,778,580","1,673,736","1,453,446","758,518","935,908","873,459","727,864","485,179","408,540","305,406","1,535,466","238,863","185,583","134,413","87,490","39,966","11,154","1,869","149"
"2005","Cambodia","50.4","174.8","174.2","133.0","85.2","35.8","5.0","27.24","7.72","65.7","59.8","5.9","62.71","64.83","60.69","75.06","27.34","1.543","1.6100","55.29","49.06","61.25","90.94","31.63","83.17","29.51","−4.10","76.1","1.952","0.927","1.040","3.2920","176,515","365,827","43,114","130,935","76,363","61,139","38,580","14,158","1,538","103,647","6,968,429","801,186","3","867,730","855,433","749,056","438,366","459,694","452,809","395,472","307,668","254,547","190,589","755,997","146,440","116,564","85,469","56,130","26,415","7,473","1,282","106","20.5","21.3","19.7","6,462,210","816,101","3","861,372","850,151","740,629","427,326","442,694","433,394","367,832","202,824","165,201","129,446","746,898","97,008","74,452","51,375","33,277","16,729","4,628","805","65","262,180","−55,000","13,430,639","1,617,287","6","1,729,102","1,705,584","1,489,685","865,692","902,388","886,203","763,304","510,492","419,748","320,035","1,502,895","243,448","191,016","136,844","89,407","43,144","12,101","2,087","171"
"2006","Cambodia","49.6","173.2","172.8","130.0","80.8","33.2","5.0","27.28","7.31","63.3","57.4","5.9","63.91","65.98","61.92","68.19","24.08","1.226","1.5800","50.95","45.20","56.44","82.77","27.90","75.64","26.02","−7.71","77.1","1.997","0.927","1.050","3.2230","176,515","371,489","43,068","132,690","88,401","55,358","36,972","13,391","1,609","99,513","7,065,366","812,026","5","838,635","868,313","766,104","511,581","425,835","457,570","403,343","321,889","262,975","199,762","744,380","150,363","119,390","87,228","57,770","28,453","8,188","1,436","120","20.9","21.7","20.1","6,552,341","829,316","3","827,719","862,484","755,817","498,778","410,234","436,914","380,981","228,924","165,770","135,074","735,635","98,884","76,255","52,566","33,470","17,583","4,979","882","73","271,976","−105,022","13,617,707","1,641,342","8","1,666,354","1,730,797","1,521,921","1,010,359","836,069","894,484","784,324","550,813","428,745","334,836","1,480,015","249,247","195,645","139,794","91,240","46,036","13,167","2,318","193"
"2007","Cambodia","48.8","171.6","171.4","127.0","76.4","30.6","5.0","27.30","6.94","61.0","55.1","5.9","65.04","67.07","63.10","61.95","21.19","1.275","1.5400","46.94","41.64","52.01","75.35","24.62","68.80","22.94","−7.62","78.1","2.036","0.928","1.050","3.1540","176,515","376,461","42,801","133,931","100,249","50,113","35,135","12,537","1,695","95,660","7,152,914","823,005","6","802,001","877,071","780,486","584,878","394,594","459,880","409,710","338,915","268,789","210,291","737,941","153,785","122,282","88,748","59,443","30,323","9,025","1,602","139","21.3","22.1","20.5","6,636,159","842,723","3","786,652","871,010","768,452","570,834","380,355","438,378","387,515","263,622","164,074","141,089","730,746","100,520","77,944","53,654","34,039","18,101","5,407","959","82","280,801","−105,022","13,789,073","1,665,728","9","1,588,653","1,748,081","1,548,938","1,155,712","774,949","898,258","797,225","602,537","432,863","351,380","1,468,687","254,305","200,226","142,402","93,482","48,424","14,432","2,561","221"
"2008","Cambodia","48.0","170.0","170.0","124.0","72.0","28.0","5.0","27.29","6.60","59.2","53.4","5.9","66.11","68.10","64.22","56.29","18.66","1.318","1.5100","43.24","38.35","47.92","68.60","21.72","62.58","20.21","−7.52","79.1","2.070","0.928","1.040","3.0850","176,515","381,259","42,053","135,182","112,159","45,164","33,213","11,721","1,767","92,147","7,244,474","836,062","7","766,189","876,094","795,188","659,759","364,230","461,289","418,610","353,372","274,562","220,326","738,827","159,404","124,270","91,082","61,258","31,999","9,998","1,787","161","21.7","22.5","20.9","6,724,534","857,830","3","748,229","867,781","781,687","645,183","350,155","438,992","395,406","297,190","163,392","146,177","734,052","103,935","79,278","54,818","35,094","18,269","5,922","1,047","94","289,112","−105,022","13,969,008","1,693,892","10","1,514,418","1,743,875","1,576,875","1,304,942","714,385","900,281","814,016","650,562","437,954","366,503","1,472,879","263,339","203,548","145,900","96,352","50,268","15,920","2,834","255"
"2009","Cambodia","50.0","167.2","164.8","119.2","66.8","25.5","4.8","26.98","6.51","58.1","52.1","5.9","66.53","68.50","64.64","53.91","17.47","1.305","1.4600","41.85","37.09","46.41","65.89","20.43","60.03","18.97","−7.42","80.2","2.047","0.929","1.050","2.9913","176,515","381,858","43,004","135,633","116,220","43,712","30,629","10,919","1,741","92,182","7,338,050","849,191","8","739,444","860,088","810,956","705,431","366,565","458,852","428,221","366,368","281,992","229,503","744,985","166,595","126,531","93,975","62,475","33,611","11,064","2,009","186","22.1","22.9","21.3","6,815,329","872,675","4","720,344","848,013","796,137","690,101","351,735","436,226","405,326","324,528","171,855","147,644","743,182","108,646","80,172","56,730","35,411","18,872","6,478","1,144","106","289,676","−105,022","14,153,379","1,721,866","12","1,459,788","1,708,101","1,607,093","1,395,532","718,300","895,078","833,547","690,896","453,847","377,147","1,488,167","275,241","206,703","150,705","97,886","52,483","17,542","3,153","292"
"2010","Cambodia","52.0","164.5","159.5","114.5","61.5","23.0","4.5","26.59","6.43","57.2","51.2","6.0","66.93","68.90","65.05","51.64","16.35","1.133","1.4200","40.51","35.88","44.95","63.30","19.21","57.60","17.81","−8.83","81.2","2.016","0.929","1.050","2.8975","176,515","380,900","43,388","135,607","115,184","47,929","27,116","9,978","1,698","92,052","7,427,478","859,276","8","720,125","834,375","824,361","722,160","418,595","440,895","433,847","377,442","291,091","238,130","752,976","174,671","129,253","96,837","63,925","34,914","12,150","2,233","214","22.5","23.2","21.7","6,899,423","883,447","5","700,178","817,954","808,970","705,200","402,077","418,912","410,306","346,407","185,944","148,799","754,025","113,665","81,360","58,553","36,134","19,122","7,001","1,245","119","288,848","−126,457","14,326,901","1,742,723","13","1,420,303","1,652,329","1,633,331","1,427,360","820,672","859,807","844,153","723,849","477,035","386,929","1,507,001","288,336","210,613","155,390","100,059","54,036","19,151","3,478","333"
"2011","Cambodia","54.0","161.7","154.2","109.7","56.2","20.5","4.2","26.19","6.34","56.5","50.5","6.0","67.32","69.28","65.44","49.47","15.30","1.112","1.3700","39.21","34.70","43.53","60.82","18.08","55.27","16.71","−8.73","82.1","1.985","0.929","1.040","2.8038","176,515","379,484","43,369","135,102","113,772","53,755","22,875","8,976","1,635","91,870","7,512,308","865,997","9","706,088","803,126","835,251","737,582","489,794","406,672","437,863","384,606","304,499","245,938","761,998","183,176","132,816","99,368","65,480","36,138","13,189","2,476","242","22.9","23.7","22.2","6,976,367","890,150","6","686,022","781,846","819,074","718,698","471,103","386,113","413,030","358,660","210,623","148,958","765,141","118,621","82,910","60,048","37,108","19,352","7,415","1,357","132","287,614","−126,457","14,488,675","1,756,147","15","1,392,110","1,584,972","1,654,325","1,456,280","960,897","792,785","850,893","743,266","515,122","394,896","1,527,139","301,797","215,726","159,416","102,588","55,490","20,604","3,833","374"
"2012","Cambodia","56.0","159.0","149.0","105.0","51.0","18.0","4.0","25.71","6.26","56.1","50.0","6.1","67.70","69.65","65.83","47.40","14.32","1.082","1.3300","37.95","33.56","42.16","58.44","17.00","53.04","15.68","−8.63","83.0","1.945","0.928","1.040","2.7100","176,515","376,650","42,900","134,113","111,980","59,013","19,159","7,922","1,563","91,679","7,596,039","868,969","11","698,992","766,069","843,481","751,544","562,021","375,684","440,081","390,831","321,062","251,563","772,982","193,204","136,084","102,023","66,880","37,385","14,145","2,756","272","23.3","24.1","22.6","7,052,471","893,022","6","679,668","739,772","826,524","730,539","541,445","356,346","414,189","364,870","243,902","147,212","777,854","124,115","84,367","61,510","38,026","19,799","7,667","1,493","145","284,971","−126,457","14,648,510","1,761,991","17","1,378,660","1,505,841","1,670,005","1,482,083","1,103,466","732,030","854,270","755,701","564,964","398,775","1,550,836","317,319","220,451","163,533","104,906","57,184","21,812","4,249","417"
"2013","Cambodia","54.6","155.7","147.4","104.8","51.0","17.8","4.0","25.50","6.18","55.9","49.7","6.2","68.07","70.01","66.21","45.42","13.39","1.077","1.3100","36.73","32.46","40.83","56.16","15.98","50.91","14.71","−8.54","83.9","1.931","0.928","1.050","2.6767","176,515","377,546","39,876","131,118","112,852","66,651","17,608","7,857","1,584","91,562","7,679,223","869,151","14","699,077","729,708","841,940","765,709","635,773","345,471","441,328","399,454","335,045","257,096","785,628","202,720","141,305","103,862","68,882","38,687","14,991","3,077","305","23.7","24.5","23.0","7,128,308","893,120","6","681,329","700,163","822,208","742,801","613,984","326,157","414,416","372,304","275,993","146,376","791,744","128,705","87,363","62,611","38,974","20,490","7,752","1,651","161","285,984","−126,457","14,807,531","1,762,271","20","1,380,406","1,429,871","1,664,148","1,508,510","1,249,757","671,628","855,744","771,758","611,038","403,472","1,577,372","331,425","228,668","166,473","107,856","59,177","22,743","4,728","466"
"2014","Cambodia","53.3","152.5","145.8","104.7","50.9","17.6","3.9","25.08","6.11","55.9","49.5","6.4","68.43","70.36","66.58","43.54","12.54","1.052","1.2900","35.55","31.39","39.54","53.98","15.03","48.87","13.81","−8.45","84.8","1.897","0.928","1.050","2.6433","176,515","375,369","37,427","125,847","113,821","71,241","17,702","7,723","1,608","91,485","7,761,995","867,890","16","704,345","702,280","825,410","780,852","680,630","347,530","438,742","408,730","347,572","264,204","798,129","211,398","147,946","105,906","71,256","39,569","15,814","3,430","346","24.2","24.9","23.4","7,204,013","891,889","8","688,706","670,881","801,440","756,149","657,540","327,159","411,280","381,659","302,040","154,211","805,092","129,877","91,483","63,341","40,441","20,751","8,071","1,818","177","283,884","−126,457","14,966,008","1,759,779","24","1,393,051","1,373,161","1,626,850","1,537,001","1,338,170","674,689","850,022","790,389","649,612","418,415","1,603,221","341,275","239,429","169,247","111,697","60,320","23,885","5,248","523"
"2015","Cambodia","51.9","149.2","144.1","104.5","50.9","17.4","3.9","24.53","6.04","56.0","49.5","6.5","68.79","70.71","66.95","41.74","11.74","1.638","1.2800","34.41","30.36","38.29","51.88","14.14","46.92","12.96","−2.11","85.9","1.849","0.929","1.050","2.6100","176,515","372,109","35,576","119,586","114,655","72,972","20,357","7,344","1,619","91,610","7,863,080","868,715","18","714,585","684,942","801,526","795,395","698,263","399,931","421,911","414,994","358,976","273,518","810,960","220,038","155,721","108,568","73,697","40,660","16,494","3,782","386","24.6","25.3","23.8","7,305,903","894,167","9","702,522","653,234","773,727","770,348","673,750","377,844","395,327","387,412","323,859","168,257","819,406","131,432","96,336","64,604","41,973","21,307","8,222","1,973","194","280,499","−31,976","15,168,983","1,762,882","27","1,417,107","1,338,176","1,575,253","1,565,743","1,372,013","777,775","817,238","802,406","682,835","441,775","1,630,366","351,470","252,057","173,172","115,670","61,967","24,716","5,755","580"
"2016","Cambodia","50.6","145.9","142.5","104.3","50.9","17.2","3.9","23.98","5.96","56.1","49.4","6.7","69.13","71.04","67.30","40.02","10.98","1.594","1.2600","33.30","29.36","37.07","49.88","13.30","45.06","12.17","−2.07","87.3","1.802","0.931","1.050","2.5767","176,515","369,686","34,185","113,037","115,366","74,719","24,038","6,714","1,627","91,907","7,982,349","870,542","21","729,070","675,757","774,591","809,409","716,113","472,568","390,163","420,650","367,388","287,650","823,948","228,406","164,267","112,196","76,000","41,896","17,166","4,117","431","25.0","25.7","24.2","7,433,797","898,179","10","721,426","645,858","743,553","784,608","690,523","448,730","365,736","392,284","337,537","193,310","834,887","132,777","101,642","66,505","43,438","22,100","8,388","2,093","213","277,779","−31,976","15,416,146","1,768,721","31","1,450,496","1,321,615","1,518,144","1,594,017","1,406,636","921,298","755,899","812,934","704,925","480,960","1,658,835","361,183","265,909","178,701","119,438","63,996","25,554","6,210","644"
"2017","Cambodia","49.2","142.7","140.9","104.2","50.8","17.0","3.8","23.41","5.89","56.1","49.2","6.9","69.46","71.36","67.65","38.37","10.27","1.548","1.2400","32.23","28.39","35.90","47.95","12.50","43.27","11.41","−2.04","88.7","1.752","0.933","1.040","2.5433","176,515","366,582","33,165","105,858","115,686","76,322","27,771","6,151","1,629","92,257","8,100,011","870,763","22","745,552","673,618","742,014","820,967","732,632","546,287","361,651","424,600","374,949","304,855","833,317","234,733","174,225","115,582","78,412","43,047","17,871","4,430","484","25.4","26.1","24.6","7,560,210","900,040","12","741,969","646,476","707,706","796,492","705,797","521,003","339,187","395,703","345,483","226,589","846,714","132,391","107,451","68,361","44,899","22,874","8,662","2,166","235","274,325","−31,976","15,660,221","1,770,803","34","1,487,521","1,320,094","1,449,720","1,617,459","1,438,429","1,067,290","700,838","820,303","720,432","531,444","1,680,031","367,124","281,676","183,943","123,311","65,921","26,533","6,596","719"
"2018","Cambodia","47.9","139.4","139.3","104.0","50.8","16.8","3.8","22.82","5.79","56.0","49.0","7.1","69.86","71.80","68.00","37.08","9.88","1.502","1.2300","31.33","27.47","35.02","46.70","12.10","42.00","11.02","−2.01","90.1","1.703","0.935","1.040","2.5100","176,515","362,921","32,500","99,007","114,644","77,952","31,577","5,615","1,626","92,094","8,215,988","868,508","26","763,738","678,760","710,256","823,019","749,466","621,576","333,963","427,662","384,907","319,625","839,993","241,056","183,808","120,751","80,277","44,687","18,645","4,720","545","25.8","26.5","25.0","7,684,833","898,820","13","763,741","655,301","674,499","797,016","721,616","595,528","312,298","398,292","354,670","258,771","855,902","132,933","112,533","71,570","46,115","23,699","9,058","2,195","263","270,827","−31,976","15,900,821","1,767,328","39","1,527,479","1,334,061","1,384,755","1,620,035","1,471,082","1,217,104","646,261","825,954","739,577","578,396","1,695,895","373,989","296,341","192,321","126,392","68,386","27,703","6,915","808"
"2019","Cambodia","44.0","130.1","134.7","103.5","50.7","16.2","3.7","21.66","5.69","55.8","48.6","7.2","70.26","72.20","68.40","35.94","9.54","1.357","1.1800","30.44","26.65","34.06","45.34","11.68","40.74","10.63","−2.39","91.4","1.596","0.937","1.040","2.4152","176,515","349,333","30,342","89,428","109,147","79,449","33,889","5,495","1,583","91,847","8,326,913","860,938","30","781,688","689,100","687,390","810,321","767,327","668,310","338,174","426,998","395,555","333,052","845,157","248,962","192,729","127,261","82,411","46,604","19,257","5,033","616","26.1","26.9","25.3","7,802,803","891,360","14","784,707","669,790","651,504","781,392","738,529","641,520","316,060","397,602","365,727","285,222","863,534","141,618","114,569","75,768","47,118","24,863","9,295","2,318","293","257,486","−38,545","16,129,716","1,752,298","44","1,566,395","1,358,890","1,338,894","1,591,713","1,505,856","1,309,830","654,234","824,600","761,282","618,274","1,708,691","390,580","307,298","203,029","129,529","71,467","28,552","7,351","909"
